"geoscale";"timescale";"module";"eucalc-name";"lever";"level";"string-pivot";"type-prefix";"module-prefix";"element";"item";"unit";"value";"interaction-file";"reference-id"
"constant";"constant";"technology";"cp_tec_emission-factor_CO2_liquid-ff-oil[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"CO2_liquid-ff-oil";"Mt/TWh";0.2996389892;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_CO2_liquid-synfuel[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"CO2_liquid-synfuel";"Mt/TWh";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_CO2_solid-bio[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"CO2_solid-bio";"Mt/TWh";0.360016;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_CO2_solid-ff-coal[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"CO2_solid-ff-coal";"Mt/TWh";0.363898917;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_CO2_solid-waste[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"CO2_solid-waste";"Mt/TWh";0.4027677497;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_electricity[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_electricity";"Mt/TWh";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_gas-bio[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_gas-bio";"Mt/TWh";0.000000000001005;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_gas-ff-natural[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_gas-ff-natural";"Mt/TWh";0.00000075418;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_gas-synfuel[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_gas-synfuel";"Mt/TWh";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_hydrogen[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_hydrogen";"Mt/TWh";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_liquid-bio[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_liquid-bio";"Mt/TWh";0.000000000001005;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_liquid-ff-oil[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_liquid-ff-oil";"Mt/TWh";0.00000853492;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_liquid-synfuel[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_liquid-synfuel";"Mt/TWh";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_solid-bio[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_solid-bio";"Mt/TWh";0.000000000001005;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_solid-ff-coal[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_solid-ff-coal";"Mt/TWh";0.00000774465;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_emission-factor_N2O_solid-waste[Mt/TWh]";"none";0;"none";"cp";"tec";"emission-factor";"N2O_solid-waste";"Mt/TWh";0.00001444043321;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_prim_electricity[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_prim_electricity";"TWh/Mt";8.478632953;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_prim_gas-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_prim_gas-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_prim_gas-ff-natural[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_prim_gas-ff-natural";"TWh/Mt";0.9681769156;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_prim_hydrogen[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_prim_hydrogen";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_prim_liquid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_prim_liquid-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_prim_liquid-ff-oil[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_prim_liquid-ff-oil";"TWh/Mt";0.03614077317;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_prim_solid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_prim_solid-bio";"TWh/Mt";0.002366178752;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_prim_solid-ff-coal[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_prim_solid-ff-coal";"TWh/Mt";0.1072694718;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_prim_solid-waste[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_prim_solid-waste";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_sec_electricity[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_sec_electricity";"TWh/Mt";0.8421376422;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_sec_gas-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_sec_gas-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_sec_gas-ff-natural[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_sec_gas-ff-natural";"TWh/Mt";0.9029029677;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_sec_hydrogen[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_sec_hydrogen";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_sec_liquid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_sec_liquid-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_sec_liquid-ff-oil[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_sec_liquid-ff-oil";"TWh/Mt";0.05283463514;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_sec_solid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_sec_solid-bio";"TWh/Mt";0.008191284405;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_sec_solid-ff-coal[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_sec_solid-ff-coal";"TWh/Mt";0.03888297602;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_aluminium_sec_solid-waste[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_aluminium_sec_solid-waste";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_ammonia_amm-tech_electricity[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_ammonia_amm-tech_electricity";"TWh/Mt";0.859;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_ammonia_amm-tech_gas-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_ammonia_amm-tech_gas-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_ammonia_amm-tech_gas-ff-natural[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_ammonia_amm-tech_gas-ff-natural";"TWh/Mt";0.968;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_ammonia_amm-tech_hydrogen[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_ammonia_amm-tech_hydrogen";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_ammonia_amm-tech_liquid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_ammonia_amm-tech_liquid-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_ammonia_amm-tech_liquid-ff-oil[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_ammonia_amm-tech_liquid-ff-oil";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_ammonia_amm-tech_solid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_ammonia_amm-tech_solid-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_ammonia_amm-tech_solid-ff-coal[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_ammonia_amm-tech_solid-ff-coal";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_ammonia_amm-tech_solid-waste[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_ammonia_amm-tech_solid-waste";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_dry-kiln_electricity[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_dry-kiln_electricity";"TWh/Mt";0.04162;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_dry-kiln_gas-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_dry-kiln_gas-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_dry-kiln_gas-ff-natural[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_dry-kiln_gas-ff-natural";"TWh/Mt";0.025;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_dry-kiln_hydrogen[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_dry-kiln_hydrogen";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_dry-kiln_liquid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_dry-kiln_liquid-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_dry-kiln_liquid-ff-oil[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_dry-kiln_liquid-ff-oil";"TWh/Mt";0.017;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_dry-kiln_solid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_dry-kiln_solid-bio";"TWh/Mt";0.133;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_dry-kiln_solid-ff-coal[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_dry-kiln_solid-ff-coal";"TWh/Mt";0.564;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_dry-kiln_solid-waste[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_dry-kiln_solid-waste";"TWh/Mt";0.1729;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_geopolym_electricity[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_geopolym_electricity";"TWh/Mt";0.078;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_geopolym_gas-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_geopolym_gas-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_geopolym_gas-ff-natural[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_geopolym_gas-ff-natural";"TWh/Mt";0.02;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_geopolym_hydrogen[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_geopolym_hydrogen";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_geopolym_liquid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_geopolym_liquid-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_geopolym_liquid-ff-oil[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_geopolym_liquid-ff-oil";"TWh/Mt";0.013;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_geopolym_solid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_geopolym_solid-bio";"TWh/Mt";0.104;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_geopolym_solid-ff-coal[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_geopolym_solid-ff-coal";"TWh/Mt";0.442;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_geopolym_solid-waste[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_geopolym_solid-waste";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_wet-kiln_electricity[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_wet-kiln_electricity";"TWh/Mt";0.140283;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_wet-kiln_gas-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_wet-kiln_gas-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_wet-kiln_gas-ff-natural[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_wet-kiln_gas-ff-natural";"TWh/Mt";0.001702;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_wet-kiln_hydrogen[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_wet-kiln_hydrogen";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_wet-kiln_liquid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_wet-kiln_liquid-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_wet-kiln_liquid-ff-oil[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_wet-kiln_liquid-ff-oil";"TWh/Mt";0.001135;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_wet-kiln_solid-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_wet-kiln_solid-bio";"TWh/Mt";0.578871;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_wet-kiln_solid-ff-coal[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_wet-kiln_solid-ff-coal";"TWh/Mt";0.539038;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_cement_wet-kiln_solid-waste[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_cement_wet-kiln_solid-waste";"TWh/Mt";0.582738;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_chem_chem-tech_electricity[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_chem_chem-tech_electricity";"TWh/Mt";2.574;"interactions_constants";"missing-reference"
"constant";"constant";"technology";"cp_tec_energy_specific-excl-feedstock_chem_chem-tech_gas-bio[TWh/Mt]";"none";0;"none";"cp";"tec";"energy";"specific-excl-feedstock_chem_chem-tech_gas-bio";"TWh/Mt";0;"interactions_constants";"missing-reference"
